index	input	target
85279	so that was your pudding ?	 . . . .no . . . .
85280	 . . . .yeah . . . .	so that was your pudding ?
85284	you see ?	yeah, no, i see --
85285	yeah .	you see ?
85299	about six months .	you like her ?
85300	how long have you known her ?	about six months .
85301	yeah .	how long have you known her ?
85306	who is it ?	it's barry .
85310	ok .	alright ?
85313	this is funny .	yeah .
85314	sure .	this is funny .
85317	do you want to pick me up ?	sure .
85318	sure .	do you want to pick me up ?
85325	-- well, if you're gonna go --	-- i'm probably not gonna go though .
85335	it's terrible, no .	what do you do with all this pudding ?
85338	do you have brothers or sisters ?	no . i'm the exact opposite --
85341	yeah, not really .	i saw a picture of you .
85342	business is good, you're busy ?	yeah, not really .
85350	hi .	hi .
85356	there's a piano in the street .	yeah .
85357	i think that'll be fine .	there's a piano in the street .
85361	do you know them .	not very well .
85362	i don't know .	do you know them .
85367	they're not open yet ?	they don't get opened until eight .
85368	no .	they're not open yet ?
85369	hi . do you work at the mechanic ?	no .
85370	bye .	hi . do you work at the mechanic ?
85371	ok, bye, bye .	bye .
85372	ok .	ok, bye, bye .
85378	did you have my home phone number ?	for what ?
85386	the police are on their way .	sorry .
85387	please don't do this to me .	the police are on their way .
85388	i'm gonna call the police then, sir .	please don't do this to me .
85389	yeah, but i didn't do anything .	i'm gonna call the police then, sir .
85394	i'm gonna have to ask you to leave .	why ?
85395	i know .	i'm gonna have to ask you to leave .
85396	your hand is bleeding .	i know .
85397	why ? . . .what ?	your hand is bleeding .
85398	i didn't do that .	why ? . . .what ?
85401	how ?	on my knife .
85402	i cut myself .	how ?
85403	you're hand is bleeding .	i cut myself .
85404	i don't know .	you're hand is bleeding .
85405	well who did ?	i don't know .
85406	no .	well who did ?
85407	you didn't just smash up the bathroom ?	no .
85408	no .	you didn't just smash up the bathroom ?
85409	did you do it ?	no .
85410	yeah .	did you do it ?
85412	why ?	just have you for one second, please .
85419	can you say that my name is jack ?	you want her to call you jack ?
85420	no one will know your name .	can you say that my name is jack ?
85428	and your social security number .	what's that for ?
85429	barry egan .	and your social security number .
85430	and your name ?	barry egan .
85442	hi, is this your first time calling ?	yes it is .
85443	hello, how are you ?	hi, is this your first time calling ?
85444	hi, this is janice the operator, who's this ?	hello, how are you ?
85446	that's that .	thank you .
85447	can we agree that that is that ?	that's that .
85448	yes i did .	can we agree that that is that ?
85454	no . no . don't you say that .	i'll say whatever i want --
85463	why don't you shut the fuck up ?	what ?
85467	how many sisters do you have ?	 . . . .i have seven .
85470	sorry about that .	i didn't know you had a sister ?
85484	and i'm sorry that i did that .	it's alright .
85485	mhm .	and i'm sorry that i did that .
85486	well i'm sorry . before . . .	mhm .
85487	what's up ?	well i'm sorry . before . . .
85490	yeah .	that was weird . i meant good .
85493	hi walter .	how's business ?
85494	how you doin' barry ?	hi walter .
85496	fine, thank you .	ok . you're connected .
85504	it takes time to process --	no, no, no, no, no, no, no !
85514	 . . . .now: this pudding ?	yeah .
85516	yeah .	that's funny .
85521	yeah but you can't tell my sisters that .	ok .
85535	which ?	 . . .i'll tell you later .
85538	so what should i do with the pudding ?	let's just leave it there for now .
85539	no thanks .	so what should i do with the pudding ?
85540	you should go on a trip .	no thanks .
85545	hi, lance .	what's with all this pudding, what is this ?
85546	good morning, barry . . . .	hi, lance .
85556	yes i'm fine .	why you wearin' a suit ?
85557	you ok ?	yes i'm fine .
85565	you have another house somewhere or something ?	no .
85566	yes .	you have another house somewhere or something ?
85567	is this where you live ?	yes .
85568	yes .	is this where you live ?
85569	you have an atm ?	yes .
85582	what ?	you gotta give me some money .
85585	hey .	hi .
85591	are you serious with this ?	yes . sorry .
85592	i'm sorry .	are you serious with this ?
85593	what is this, man ?	i'm sorry .
85599	don't puss out .	i won't .
85600	i'll see you there .	don't puss out .
85601	i'll see you there .	i'll see you there .
85602	ok .	i'll see you there .
85603	yeah but i'm serious .	ok .
85604	i know .	yeah but i'm serious .
85605	you can't just stay in your house .	i know .
85606	i know .	you can't just stay in your house .
85607	seriously .	i know .
85608	i know .	seriously .
85611	you can't be late though .	i know .
85612	ok .	you can't be late though .
85613	seriously .	ok .
85614	i know .	seriously .
85615	i'm serious .	i know .
85616	i won't .	i'm serious .
85617	you can't be late .	i won't .
85618	seven o'clock .	you can't be late .
85619	what time are you gonna be there ?	seven o'clock .
85622	nothing .	right now, you're doing nothing ?
85623	what are you doing ?	nothing .
85624	yes i am .	what are you doing ?
85625	are you going to the party tonight ?	yes i am .
85626	hi, kathleen, i'm just working .	are you going to the party tonight ?
85627	what are you doing ?	hi, kathleen, i'm just working .
85628	this is barry .	what are you doing ?
85631	ok .	that's it .
85637	your expenses are your own .	i thought latisha said you would --
85640	when can you leave ?	as soon as you want .
85641	that's cool .	when can you leave ?
85645	nothing .	put him through .
85646	what did you say ?	nothing .
85651	uch . shut up, dean .	what's the problem ?
85654	so they'll go .	i'm only paying two of you guys .
85658	i think he's weird, but that's me .	should i call you later ?
85659	i'm sorry . you're right .	i think he's weird, but that's me .
85666	so . . .did my brother call you ?	no .
85667	ok .	so . . .did my brother call you ?
85668	just tell him to call me .	ok .
85669	ok . what should i do about eric ?	just tell him to call me .
85672	so i'll meet you at the restaraunt ?	ok .
85677	you ready ?	are you coming to eat with us ?
85687	are you sure ?	yeah .
85688	i'll go pay for my car .	are you sure ?
85703	welcome to charenton, abbe du maupas .	i'm pleased to have the new post, sir .
85707	he's a writer, not a madman .	then what's he doing here ?
85710	you've been to his quarters, haven't you ?	once or twice .
85712	we oughtn't be reading his nasty stories --	no one's forcing you to listen .
85721	at your service, count .	now give the signal .
85729	don't come back, not tonight, not again --	you'll hate me now, won't you ?
85730	what ? what've i done ?	don't come back, not tonight, not again --
85731	go back to your room . quickly .	what ? what've i done ?
85736	by whom ? the marquis ?	mother's not half so blind as you .
85739	don't turn us out, abbe .	"""turn you out ?"""
85754	don't say that; reading's my salvation .	but why must you indulge in his pornography ?
85762	madeleine --	yes, abbe ?
85768	mustn't do that, sir .	i must grant him his last rites .
85769	free his mouth .	mustn't do that, sir .
85773	surely you'll grant me a final word .	of course .
85774	i'm here .	surely you'll grant me a final word .
85775	abbe de coulmier !	i'm here .
85781	never !	then it must've been love --
85782	was it impotence ?	never !
85783	who's to say i did not ?	was it impotence ?
85788	and did you ?	it's not your province to ask .
85789	i wanted to fuck her, that's all !	and did you ?
85790	i know, because i felt it myself --	i wanted to fuck her, that's all !
85791	don't confuse one organ with another --	i know, because i felt it myself --
85792	-- the passion in your heart --	don't confuse one organ with another --
85793	-- that was lust --	-- the passion in your heart --
85794	i saw the longing in your eye --	-- that was lust --
85795	oh, that's rich -- coming from her lapdog --	i saw the longing in your eye --
85796	it's no secret that you loved her .	oh, that's rich -- coming from her lapdog --
85801	oh, i'm to be blamed now, am i ?	your words drove bouchon to --
85807	coulmier, you animal !	i do not mean to flirt, marquis !
85808	off with your clothes !	coulmier, you animal !
85809	i wasn't talking about madeleine .	off with your clothes !
85810	you expect me to pimp madeleine ?	i wasn't talking about madeleine .
85821	why this sudden torture ?	because your writing continues, unchecked .
85822	-- and your meat shall be de-boned .	why this sudden torture ?
85823	-- water ! --	-- and your meat shall be de-boned .
85832	good day, marquis .	then bugger me !
85835	"""part the gates of heaven,"" as it were --"	that's enough .
85839	i have a proposition .	you always do .
85852	he can't do that to me .	how can one man possibly be so selfish ?
85877	enough to discern its tenor .	and -- ?
85894	care for a splash of wine, abbe ?	it's not even noon --
85901	poorly .	and you ? it must've been an ordeal .
85902	how is the patient faring ?	poorly .
85903	and my own .	how is the patient faring ?
85904	my, my . you have exceeded my expectations .	and my own .
85924	it was not inspired by circumstance .	no . it most certainly was not .
85925	of course .	it was not inspired by circumstance .
85926	it was fiction, of course .	of course .
85934	and -- ?	he's sworn to obedience .
85958	oh . that .	well . . . ?
85959	and his writing ?	oh . that .
85967	his wife's influence .	his wife's ?
85980	of course .	it's a formality; truly .
86000	you asked my name once; it's madeleine .	sweet, then ? like the pastry ?
86002	i'll be waiting .	maybe someday you'll tell me your name .
86021	i'm only a laundress; not a detective .	now's not the time to be cheeky, maddy .
86023	yes ?	"""well worth the dig !"""
86028	it's not your cup of tea, mama .	come now, darling, give it a read .
86058	the story's thrilling conclusion comes at a premium .	what's that then ?
86067	is it terribly erotic ?	fiendishly so .
86068	most assuredly .	is it terribly erotic ?
86069	is it awfully violent ?	most assuredly .
86084	i'm hungry for a proper visit .	don't start --
86086	you'd do that, rather than forsake our love ?	no . but tell him i would .
86105	i am eternally in your debt .	and i in yours .
86110	oh, but i am !	-- words alone are insufficient .
86114	what a beautiful thought, marquise .	what thought is that ?
86115	it's tainted money, doctor .	what a beautiful thought, marquise .
86149	i'd rather read, thank-you .	you prefer a book to your husband's company ?
86152	doesn't that please you ?	very much .
86154	but it's just begun --	do as i say .
86155	leave at once --	but it's just begun --
86164	you're just scared .	am i ?
86165	i wonder sometimes .	you're just scared .
86168	so you ever gonna do a picture ?	not you too
86170	no, when i was but a tender lad--	last week would this be ?
86171	ever met walter winchell ?	no, when i was but a tender lad--
86173	marion, everyone knows you're not like that--	but i am that's the killer, honey .
86174	the character that's supposed to be me, susan alexander--	marion, everyone knows you're not like that--
